"FedExCupPointsperEventLeaders_RANKTHISWEEK_2007","FedExCupPointsperEventLeaders_RANKLASTWEEK_2007","FedExCupPointsperEventLeaders_PLAYERNAME_2007","FedExCupPointsperEventLeaders_EVENTS_2007","FedExCupPointsperEventLeaders_POINTSPEREVENT_2007","FedExCupPointsperEventLeaders_TOTALPOINTS_2007","stat_name","year"
216,216,"Daisuke Maruyama",21,32.613,684.876,"FedExCupPointsperEventLeaders",2007
217,217,"Tag Ridings",13,31.996,415.952,"FedExCupPointsperEventLeaders",2007
218,218,"Brent Geiberger",12,31.83,381.963,"FedExCupPointsperEventLeaders",2007
219,219,"Carlos Franco",9,31.69,285.208,"FedExCupPointsperEventLeaders",2007
220,220,"Chris Smith",7,29.143,204,"FedExCupPointsperEventLeaders",2007
221,221,"Darren Clarke",10,29.118,291.184,"FedExCupPointsperEventLeaders",2007
222,222,"Grant Waite",8,27.844,222.75,"FedExCupPointsperEventLeaders",2007
223,223,"Michael Bradley",5,27.386,136.929,"FedExCupPointsperEventLeaders",2007
224,224,"Spike McRoy",2,25,50,"FedExCupPointsperEventLeaders",2007
225,225,"Jerry Smith",12,24.339,292.063,"FedExCupPointsperEventLeaders",2007
226,226,"Steve Wheatcroft",18,23.813,428.625,"FedExCupPointsperEventLeaders",2007
227,227,"Michael Boyd",14,20.973,293.625,"FedExCupPointsperEventLeaders",2007
228,228,"Brad Faxon",18,20.86,375.48,"FedExCupPointsperEventLeaders",2007
229,229,"Jim McGovern",4,20.625,82.5,"FedExCupPointsperEventLeaders",2007
230,230,"Dan Forsman",8,19.531,156.25,"FedExCupPointsperEventLeaders",2007
231,231,"Bubba Dickerson",13,19.409,252.321,"FedExCupPointsperEventLeaders",2007
232,232,"Kris Cox",8,18.219,145.75,"FedExCupPointsperEventLeaders",2007
233,233,"Steve Jones",9,17.833,160.5,"FedExCupPointsperEventLeaders",2007
234,234,"Loren Roberts",3,17.583,52.75,"FedExCupPointsperEventLeaders",2007
235,235,"Jim Gallagher Jr",6,16.375,98.25,"FedExCupPointsperEventLeaders",2007
236,236,"Jaco Van Zyl",14,16.013,224.188,"FedExCupPointsperEventLeaders",2007
237,237,"Notah Begay III",5,15.925,79.625,"FedExCupPointsperEventLeaders",2007
238,238,"Wes Short Jr",12,15.339,184.065,"FedExCupPointsperEventLeaders",2007
239,239,"Todd Hamilton",24,14.899,357.575,"FedExCupPointsperEventLeaders",2007
240,240,"David Berganio Jr",3,14.583,43.75,"FedExCupPointsperEventLeaders",2007
241,241,"David Branshaw",23,14.069,323.583,"FedExCupPointsperEventLeaders",2007
242,242,"Matt Hendrix",17,14.011,238.188,"FedExCupPointsperEventLeaders",2007
243,243,"JL Lewis",4,12.75,51,"FedExCupPointsperEventLeaders",2007
244,244,"Bob Burns",4,12.625,50.5,"FedExCupPointsperEventLeaders",2007
245,245,"Jim Rutledge",16,11.143,178.281,"FedExCupPointsperEventLeaders",2007
246,246,"Phil Tataurangi",5,11.1,55.5,"FedExCupPointsperEventLeaders",2007
247,247,"Willie Wood",4,10.875,43.5,"FedExCupPointsperEventLeaders",2007
248,248,"Brandt Jobe",5,10.2,51,"FedExCupPointsperEventLeaders",2007
249,249,"Blaine McCallister",6,8.583,51.5,"FedExCupPointsperEventLeaders",2007
250,250,"Bryce Molder",14,7.625,106.75,"FedExCupPointsperEventLeaders",2007
251,251,"Guy Boros",4,7.572,30.286,"FedExCupPointsperEventLeaders",2007
252,252,"Paul Sheehan",11,4.705,51.75,"FedExCupPointsperEventLeaders",2007
253,253,"Scott Gump",8,3.484,27.875,"FedExCupPointsperEventLeaders",2007
