"Round2ScoringAverage_RANKTHISWEEK_2006","Round2ScoringAverage_RANKLASTWEEK_2006","Round2ScoringAverage_PLAYERNAME_2006","Round2ScoringAverage__2006","Round2ScoringAverage_AVG_2006","Round2ScoringAverage_TOTALSTROKES_2006","Round2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
150,150,"Duffy Waldorf",NA,71.63,1934,27,"Round2ScoringAverage",2006
151,151,"Will Ma Kenzie",NA,71.64,2006,28,"Round2ScoringAverage",2006
152,152,"Ben Curtis",NA,71.72,1793,25,"Round2ScoringAverage",2006
153,153,"Jon Mills",NA,71.73,1865,26,"Round2ScoringAverage",2006
154,154,"Robert Damron",NA,71.74,2224,31,"Round2ScoringAverage",2006
155,155,"Mathew Goggin",NA,71.75,1722,24,"Round2ScoringAverage",2006
155,155,"Thomas Levet",NA,71.75,1148,16,"Round2ScoringAverage",2006
157,157,"Brian Bateman",NA,71.78,1651,23,"Round2ScoringAverage",2006
157,157,"DA Points",NA,71.78,1938,27,"Round2ScoringAverage",2006
159,159,"Vance Veazey",NA,71.79,1364,19,"Round2ScoringAverage",2006
160,160,"John Huston",NA,71.83,1652,23,"Round2ScoringAverage",2006
161,161,"Jerry Kelly",NA,71.84,2227,31,"Round2ScoringAverage",2006
162,162,"Charles Howell III",NA,71.85,1940,27,"Round2ScoringAverage",2006
163,163,"James Driscoll",NA,71.86,2084,29,"Round2ScoringAverage",2006
163,163,"Ryan Hietala",NA,71.86,1581,22,"Round2ScoringAverage",2006
165,165,"Pat Perez",NA,71.87,1078,15,"Round2ScoringAverage",2006
166,166,"Billy Mayfair",NA,71.89,2013,28,"Round2ScoringAverage",2006
167,167,"Fred Couples",NA,71.93,1079,15,"Round2ScoringAverage",2006
167,167,"Carl Pettersson",NA,71.93,1942,27,"Round2ScoringAverage",2006
169,169,"Jeff Brehaut",NA,71.94,2302,32,"Round2ScoringAverage",2006
170,170,"David Duval",NA,72,1656,23,"Round2ScoringAverage",2006
171,171,"Nicholas Thompson",NA,72.03,2233,31,"Round2ScoringAverage",2006
171,171,"DJ Trahan",NA,72.03,2161,30,"Round2ScoringAverage",2006
173,173,"Bart Bryant",NA,72.04,1801,25,"Round2ScoringAverage",2006
174,174,"Larry Mize",NA,72.06,1225,17,"Round2ScoringAverage",2006
175,175,"Lee Janzen",NA,72.07,1946,27,"Round2ScoringAverage",2006
175,175,"Jason Schultz",NA,72.07,1946,27,"Round2ScoringAverage",2006
175,175,"Joey Sindelar",NA,72.07,2090,29,"Round2ScoringAverage",2006
178,178,"Carlos Franco",NA,72.1,2091,29,"Round2ScoringAverage",2006
179,179,"Doug Barron",NA,72.12,1803,25,"Round2ScoringAverage",2006
179,179,"Chris Couch",NA,72.12,1875,26,"Round2ScoringAverage",2006
181,181,"Ian Leggatt",NA,72.18,2021,28,"Round2ScoringAverage",2006
182,182,"Danny Ellis",NA,72.19,1516,21,"Round2ScoringAverage",2006
183,183,"Brad Faxon",NA,72.23,1878,26,"Round2ScoringAverage",2006
184,184,"JL Lewis",NA,72.25,1156,16,"Round2ScoringAverage",2006
185,185,"Greg Chalmers",NA,72.33,1953,27,"Round2ScoringAverage",2006
186,186,"Mark OMeara",NA,72.35,1230,17,"Round2ScoringAverage",2006
187,187,"John Daly",NA,72.4,1086,15,"Round2ScoringAverage",2006
188,188,"Len Mattiace",NA,72.41,1593,22,"Round2ScoringAverage",2006
189,189,"Robert Gamez",NA,72.53,2176,30,"Round2ScoringAverage",2006
190,190,"Roger Tambellini",NA,72.59,1597,22,"Round2ScoringAverage",2006
191,191,"Jason Gore",NA,72.85,1894,26,"Round2ScoringAverage",2006
192,192,"Michael Connell",NA,72.9,1458,20,"Round2ScoringAverage",2006
193,193,"John Engler Jr",NA,73,1898,26,"Round2ScoringAverage",2006
194,194,"Alex Aragon",NA,73.17,1756,24,"Round2ScoringAverage",2006
195,195,"Hidemichi Tanaka",NA,73.33,1980,27,"Round2ScoringAverage",2006
196,196,"Todd Hamilton",NA,73.78,1992,27,"Round2ScoringAverage",2006
