"Scramblingfrom1020yards_RANKTHISWEEK_2009","Scramblingfrom1020yards_RANKLASTWEEK_2009","Scramblingfrom1020yards_PLAYERNAME_2009","Scramblingfrom1020yards_ROUNDS_2009","Scramblingfrom1020yards_Pct_2009","Scramblingfrom1020yards_SUCCESSES_2009","Scramblingfrom1020yards_ATTEMPTS_2009","stat_name","year"
117,117,"Brad Faxon",59,63.54,122,192,"Scramblingfrom1020yards",2009
118,118,"Vaughn Taylor",88,63.51,134,211,"Scramblingfrom1020yards",2009
119,119,"Tag Ridings",50,63.46,66,104,"Scramblingfrom1020yards",2009
120,120,"Phil Mickelson",66,63.36,83,131,"Scramblingfrom1020yards",2009
121,121,"Davis Love III",89,63.35,121,191,"Scramblingfrom1020yards",2009
122,122,"Jeff Quinney",78,63.24,117,185,"Scramblingfrom1020yards",2009
122,122,"David Toms",98,63.24,129,204,"Scramblingfrom1020yards",2009
124,124,"Dustin Johnson",85,63.22,110,174,"Scramblingfrom1020yards",2009
125,125,"Kevin Stadler",65,63.08,82,130,"Scramblingfrom1020yards",2009
126,126,"Jeff Maggert",79,63.02,121,192,"Scramblingfrom1020yards",2009
127,127,"Paul Goydos",79,63.01,109,173,"Scramblingfrom1020yards",2009
128,128,"DA Points",99,63,143,227,"Scramblingfrom1020yards",2009
129,129,"Steve Elkington",70,62.99,97,154,"Scramblingfrom1020yards",2009
130,130,"Heath Slocum",95,62.91,134,213,"Scramblingfrom1020yards",2009
131,131,"Boo Weekley",79,62.87,105,167,"Scramblingfrom1020yards",2009
132,132,"Peter Lonard",86,62.8,130,207,"Scramblingfrom1020yards",2009
133,133,"Sean OHair",80,62.79,81,129,"Scramblingfrom1020yards",2009
134,134,"Dean Wilson",81,62.78,113,180,"Scramblingfrom1020yards",2009
135,135,"David Duval",56,62.73,69,110,"Scramblingfrom1020yards",2009
136,136,"Scott Piercy",85,62.37,121,194,"Scramblingfrom1020yards",2009
137,137,"Jason Gore",74,62.28,104,167,"Scramblingfrom1020yards",2009
138,138,"Rick Price",54,62.26,66,106,"Scramblingfrom1020yards",2009
139,139,"Robert Allenby",71,62.04,85,137,"Scramblingfrom1020yards",2009
140,140,"John Rollins",92,61.97,132,213,"Scramblingfrom1020yards",2009
141,141,"Matt Bettencourt",98,61.95,140,226,"Scramblingfrom1020yards",2009
142,142,"Retief Goosen",74,61.76,105,170,"Scramblingfrom1020yards",2009
143,143,"John Senden",100,61.75,134,217,"Scramblingfrom1020yards",2009
144,144,"Troy Matteson",95,61.66,119,193,"Scramblingfrom1020yards",2009
145,145,"Nicholas Thompson",96,61.47,142,231,"Scramblingfrom1020yards",2009
146,146,"Corey Pavin",73,61.39,97,158,"Scramblingfrom1020yards",2009
147,147,"Chris Stroud",88,61.22,120,196,"Scramblingfrom1020yards",2009
148,148,"JB Holmes",74,61.08,113,185,"Scramblingfrom1020yards",2009
149,149,"Stuart Appleby",79,60.99,111,182,"Scramblingfrom1020yards",2009
149,149,"Charles Warren",63,60.99,86,141,"Scramblingfrom1020yards",2009
151,151,"Rocco Mediate",79,60.92,106,174,"Scramblingfrom1020yards",2009
152,152,"Chad Campbell",90,60.82,104,171,"Scramblingfrom1020yards",2009
153,153,"Steve Lowery",83,60.77,127,209,"Scramblingfrom1020yards",2009
154,154,"Gary Woodland",53,60.71,51,84,"Scramblingfrom1020yards",2009
155,155,"Adam Scott",53,60.55,66,109,"Scramblingfrom1020yards",2009
156,156,"Vijay Singh",71,60.48,75,124,"Scramblingfrom1020yards",2009
157,157,"Ted Purdy",101,60.25,147,244,"Scramblingfrom1020yards",2009
158,158,"Peter Tomasulo",61,60.17,71,118,"Scramblingfrom1020yards",2009
159,159,"Bart Bryant",58,60,84,140,"Scramblingfrom1020yards",2009
160,160,"Mathew Goggin",76,59.88,103,172,"Scramblingfrom1020yards",2009
161,161,"Marc Turnesa",77,59.8,119,199,"Scramblingfrom1020yards",2009
162,162,"Hunter Mahan",94,59.36,111,187,"Scramblingfrom1020yards",2009
163,163,"Scott Verplank",88,59.3,118,199,"Scramblingfrom1020yards",2009
164,164,"Kevin Streelman",97,59.19,132,223,"Scramblingfrom1020yards",2009
165,165,"Ricky Barnes",67,58.68,71,121,"Scramblingfrom1020yards",2009
166,166,"Leif Olson",51,58.33,77,132,"Scramblingfrom1020yards",2009
167,167,"Nick Watney",86,58.29,109,187,"Scramblingfrom1020yards",2009
168,168,"Sergio Garcia",59,58.26,67,115,"Scramblingfrom1020yards",2009
169,169,"Kent Jones",73,58.23,92,158,"Scramblingfrom1020yards",2009
170,170,"Tom Lehman",55,58.06,54,93,"Scramblingfrom1020yards",2009
170,170,"DJ Trahan",96,58.06,108,186,"Scramblingfrom1020yards",2009
172,172,"Andres Romero",58,57.8,63,109,"Scramblingfrom1020yards",2009
173,173,"Derek Fathauer",63,57.72,86,149,"Scramblingfrom1020yards",2009
174,174,"Brendon de Jonge",90,57.64,117,203,"Scramblingfrom1020yards",2009
175,175,"Will Ma Kenzie",69,57.45,81,141,"Scramblingfrom1020yards",2009
176,176,"John Merrick",91,57.39,101,176,"Scramblingfrom1020yards",2009
177,177,"Billy Mayfair",83,56.88,91,160,"Scramblingfrom1020yards",2009
178,178,"Jonathan Byrd",89,56.67,102,180,"Scramblingfrom1020yards",2009
179,179,"Martin Laird",72,55.42,92,166,"Scramblingfrom1020yards",2009
180,180,"Kris Blanks",60,55.36,62,112,"Scramblingfrom1020yards",2009
181,181,"Michael Allen",73,55.32,78,141,"Scramblingfrom1020yards",2009
182,182,"Joe Durant",62,54.31,63,116,"Scramblingfrom1020yards",2009
183,183,"Tommy Armour III",58,53.44,70,131,"Scramblingfrom1020yards",2009
184,184,"Jason Bohn",88,49.23,96,195,"Scramblingfrom1020yards",2009
