"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2005","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2005","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2005","FirstTeeEarlyRound3ScoringAverage__2005","FirstTeeEarlyRound3ScoringAverage_AVG_2005","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2005","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2005","stat_name","year"
39,39,"Luke Donald",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2005
39,39,"Kenny Perry",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2005
41,41,"Hunter Haas",NA,69.43,486,7,"FirstTeeEarlyRound3ScoringAverage",2005
42,42,"Chris DiMarco",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2005
42,42,"Steve Elkington",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2005
42,42,"Brett Wetterich",NA,69.5,278,4,"FirstTeeEarlyRound3ScoringAverage",2005
45,45,"Matt Davidson",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2005
45,45,"Scott Gutschewski",NA,69.67,627,9,"FirstTeeEarlyRound3ScoringAverage",2005
45,45,"John Rollins",NA,69.67,418,6,"FirstTeeEarlyRound3ScoringAverage",2005
45,45,"Adam Scott",NA,69.67,418,6,"FirstTeeEarlyRound3ScoringAverage",2005
49,49,"Heath Slocum",NA,69.69,906,13,"FirstTeeEarlyRound3ScoringAverage",2005
50,50,"Zach Johnson",NA,69.71,488,7,"FirstTeeEarlyRound3ScoringAverage",2005
51,51,"Stuart Appleby",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2005
51,51,"Todd Fischer",NA,69.75,558,8,"FirstTeeEarlyRound3ScoringAverage",2005
51,51,"Jose Maria Olazabal",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2005
54,54,"Brian Davis",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2005
54,54,"Neal Lancaster",NA,69.8,698,10,"FirstTeeEarlyRound3ScoringAverage",2005
54,54,"Phil Mickelson",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2005
54,54,"Darron Stiles",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2005
58,58,"Charles Howell III",NA,69.83,419,6,"FirstTeeEarlyRound3ScoringAverage",2005
59,59,"Phillip Price",NA,69.86,489,7,"FirstTeeEarlyRound3ScoringAverage",2005
59,59,"Bob Tway",NA,69.86,489,7,"FirstTeeEarlyRound3ScoringAverage",2005
61,61,"Brian Bateman",NA,69.88,559,8,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Craig Barlow",NA,70,350,5,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Doug Barron",NA,70,560,8,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Jason Bohn",NA,70,420,6,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Sergio Garcia",NA,70,70,1,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Richard Johnson",NA,70,70,1,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Chris Smith",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2005
62,62,"Kirk Triplett",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2005
69,69,"Geoff Ogilvy",NA,70.11,631,9,"FirstTeeEarlyRound3ScoringAverage",2005
69,69,"Bo Van Pelt",NA,70.11,631,9,"FirstTeeEarlyRound3ScoringAverage",2005
71,71,"Billy Mayfair",NA,70.13,561,8,"FirstTeeEarlyRound3ScoringAverage",2005
72,72,"Matt Gogel",NA,70.17,421,6,"FirstTeeEarlyRound3ScoringAverage",2005
73,73,"Larry Mize",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2005
73,73,"Rod Pampling",NA,70.2,702,10,"FirstTeeEarlyRound3ScoringAverage",2005
75,75,"Robert Gamez",NA,70.22,632,9,"FirstTeeEarlyRound3ScoringAverage",2005
76,76,"Glen Hnatiuk",NA,70.25,281,4,"FirstTeeEarlyRound3ScoringAverage",2005
77,77,"DA Points",NA,70.29,492,7,"FirstTeeEarlyRound3ScoringAverage",2005
78,78,"Shigeki Maruyama",NA,70.33,422,6,"FirstTeeEarlyRound3ScoringAverage",2005
79,79,"Tim Herron",NA,70.44,634,9,"FirstTeeEarlyRound3ScoringAverage",2005
80,80,"Robert Allenby",NA,70.5,423,6,"FirstTeeEarlyRound3ScoringAverage",2005
80,80,"Chris Anderson",NA,70.5,141,2,"FirstTeeEarlyRound3ScoringAverage",2005
80,80,"Jeff Hart",NA,70.5,282,4,"FirstTeeEarlyRound3ScoringAverage",2005
80,80,"Bob Heintz",NA,70.5,141,2,"FirstTeeEarlyRound3ScoringAverage",2005
80,80,"Franklin Langham",NA,70.5,423,6,"FirstTeeEarlyRound3ScoringAverage",2005
85,85,"John Senden",NA,70.55,776,11,"FirstTeeEarlyRound3ScoringAverage",2005
86,86,"Jesper Parnevik",NA,70.57,494,7,"FirstTeeEarlyRound3ScoringAverage",2005
86,86,"Jay Williamson",NA,70.57,494,7,"FirstTeeEarlyRound3ScoringAverage",2005
88,88,"Briny Baird",NA,70.6,353,5,"FirstTeeEarlyRound3ScoringAverage",2005
89,89,"Woody Austin",NA,70.67,848,12,"FirstTeeEarlyRound3ScoringAverage",2005
89,89,"Stewart Cink",NA,70.67,636,9,"FirstTeeEarlyRound3ScoringAverage",2005
89,89,"Gavin Coles",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2005
89,89,"Ryuji Imada",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2005
89,89,"Dean Wilson",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2005
94,94,"Daniel Chopra",NA,70.7,707,10,"FirstTeeEarlyRound3ScoringAverage",2005
94,94,"Bob Estes",NA,70.7,707,10,"FirstTeeEarlyRound3ScoringAverage",2005
96,96,"John Huston",NA,70.71,495,7,"FirstTeeEarlyRound3ScoringAverage",2005
97,97,"Mark Calcavecchia",NA,70.73,778,11,"FirstTeeEarlyRound3ScoringAverage",2005
98,98,"Jason Allred",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2005
98,98,"Fred Couples",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2005
98,98,"Joe Durant",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2005
98,98,"Steve Stricker",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2005
102,102,"Nick Watney",NA,70.8,354,5,"FirstTeeEarlyRound3ScoringAverage",2005
103,103,"Paul Azinger",NA,70.83,425,6,"FirstTeeEarlyRound3ScoringAverage",2005
104,104,"Tommy Armour III",NA,70.85,921,13,"FirstTeeEarlyRound3ScoringAverage",2005
105,105,"Rory Sabbatini",NA,70.86,496,7,"FirstTeeEarlyRound3ScoringAverage",2005
106,106,"Tom Pernice Jr",NA,70.92,851,12,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Stephen Ames",NA,71,497,7,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"John Elliott",NA,71,71,1,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Harrison Frazar",NA,71,426,6,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Bill Glasson",NA,71,71,1,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Brendan Jones",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Ryan Palmer",NA,71,639,9,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Brett Quigley",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Kevin Stadler",NA,71,568,8,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Hidemichi Tanaka",NA,71,568,8,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Roland Thatcher",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2005
107,107,"Mario Tiziani",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2005
118,118,"Lee Janzen",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2005
118,118,"Michael Long",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2005
120,120,"Retief Goosen",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2005
121,121,"Paul Gow",NA,71.22,641,9,"FirstTeeEarlyRound3ScoringAverage",2005
122,122,"Scott McCarron",NA,71.25,285,4,"FirstTeeEarlyRound3ScoringAverage",2005
123,123,"Tom Lehman",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2005
123,123,"Duffy Waldorf",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2005
125,125,"Justin Bolli",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2005
125,125,"Tim Clark",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2005
125,125,"James Driscoll",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2005
125,125,"Jay Haas",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2005
125,125,"Kevin Na",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2005
125,125,"Kevin Sutherland",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2005
131,131,"Bradley Hughes",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2005
131,131,"Justin Leonard",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2005
131,131,"Corey Pavin",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2005
131,131,"Hideto Tanihara",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2005
131,131,"Charlie Wi",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2005
136,136,"Jonathan Kaye",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2005
137,137,"John Cook",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2005
137,137,"Andrew Magee",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2005
137,137,"Brenden Pappas",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2005
137,137,"Joey Snyder III",NA,71.6,716,10,"FirstTeeEarlyRound3ScoringAverage",2005
141,141,"Robert Damron",NA,71.67,430,6,"FirstTeeEarlyRound3ScoringAverage",2005
141,141,"Hank Kuehne",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2005
141,141,"Mark OMeara",NA,71.67,430,6,"FirstTeeEarlyRound3ScoringAverage",2005
144,144,"JL Lewis",NA,71.7,717,10,"FirstTeeEarlyRound3ScoringAverage",2005
145,145,"Marco Dawson",NA,71.71,1004,14,"FirstTeeEarlyRound3ScoringAverage",2005
146,146,"Lucas Glover",NA,71.8,718,10,"FirstTeeEarlyRound3ScoringAverage",2005
146,146,"Vaughn Taylor",NA,71.8,359,5,"FirstTeeEarlyRound3ScoringAverage",2005
148,148,"Arjun Atwal",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2005
148,148,"Frank Lickliter II",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2005
150,150,"Todd Hamilton",NA,71.86,503,7,"FirstTeeEarlyRound3ScoringAverage",2005
150,150,"Hunter Mahan",NA,71.86,503,7,"FirstTeeEarlyRound3ScoringAverage",2005
152,152,"Steve Allan",NA,71.9,719,10,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Cameron Beckman",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Danny Briggs",NA,72,72,1,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Glen Day",NA,72,432,6,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Steve Flesch",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Dan Forsman",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Tom Gillis",NA,72,144,2,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Joe Ogilvie",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Rob Rashell",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Charles Warren",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2005
153,153,"Mike Weir",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2005
163,163,"Sean OHair",NA,72.1,721,10,"FirstTeeEarlyRound3ScoringAverage",2005
164,164,"Jonathan Byrd",NA,72.14,505,7,"FirstTeeEarlyRound3ScoringAverage",2005
164,164,"Ben Crane",NA,72.14,505,7,"FirstTeeEarlyRound3ScoringAverage",2005
166,166,"Aaron Baddeley",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2005
166,166,"Alex Cejka",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2005
166,166,"Padraig Harrington",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2005
166,166,"Thomas Levet",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2005
166,166,"Peter Lonard",NA,72.2,361,5,"FirstTeeEarlyRound3ScoringAverage",2005
171,171,"JJ Henry",NA,72.22,650,9,"FirstTeeEarlyRound3ScoringAverage",2005
171,171,"Jeff Sluman",NA,72.22,650,9,"FirstTeeEarlyRound3ScoringAverage",2005
173,173,"Brandt Jobe",NA,72.3,723,10,"FirstTeeEarlyRound3ScoringAverage",2005
174,174,"Tom Byrum",NA,72.33,434,6,"FirstTeeEarlyRound3ScoringAverage",2005
174,174,"Joey Sindelar",NA,72.33,217,3,"FirstTeeEarlyRound3ScoringAverage",2005
174,174,"Omar Uresti",NA,72.33,651,9,"FirstTeeEarlyRound3ScoringAverage",2005
177,177,"John Daly",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2005
177,177,"Jeff Maggert",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2005
179,179,"Rocco Mediate",NA,72.43,507,7,"FirstTeeEarlyRound3ScoringAverage",2005
180,180,"Bernhard Langer",NA,72.5,290,4,"FirstTeeEarlyRound3ScoringAverage",2005
181,181,"Patrick Sheehan",NA,72.63,581,8,"FirstTeeEarlyRound3ScoringAverage",2005
182,182,"Mark Brooks",NA,72.67,436,6,"FirstTeeEarlyRound3ScoringAverage",2005
183,183,"Scott Hend",NA,72.75,291,4,"FirstTeeEarlyRound3ScoringAverage",2005
184,184,"Skip Kendall",NA,72.8,364,5,"FirstTeeEarlyRound3ScoringAverage",2005
184,184,"Ian Poulter",NA,72.8,364,5,"FirstTeeEarlyRound3ScoringAverage",2005
186,186,"Tjaart van der Walt",NA,72.83,437,6,"FirstTeeEarlyRound3ScoringAverage",2005
187,187,"DJ Brigman",NA,73,657,9,"FirstTeeEarlyRound3ScoringAverage",2005
188,188,"Ted Purdy",NA,73.22,659,9,"FirstTeeEarlyRound3ScoringAverage",2005
189,189,"David Hearn",NA,73.4,367,5,"FirstTeeEarlyRound3ScoringAverage",2005
189,189,"Dennis Paulson",NA,73.4,367,5,"FirstTeeEarlyRound3ScoringAverage",2005
191,191,"KJ Choi",NA,73.5,147,2,"FirstTeeEarlyRound3ScoringAverage",2005
191,191,"Will Ma Kenzie",NA,73.5,294,4,"FirstTeeEarlyRound3ScoringAverage",2005
193,193,"Len Mattiace",NA,73.67,221,3,"FirstTeeEarlyRound3ScoringAverage",2005
193,193,"Tag Ridings",NA,73.67,221,3,"FirstTeeEarlyRound3ScoringAverage",2005
193,193,"Lee Westwood",NA,73.67,221,3,"FirstTeeEarlyRound3ScoringAverage",2005
196,196,"Michael Allen",NA,73.71,516,7,"FirstTeeEarlyRound3ScoringAverage",2005
197,197,"Jim Carter",NA,74,296,4,"FirstTeeEarlyRound3ScoringAverage",2005
197,197,"Steve Jones",NA,74,74,1,"FirstTeeEarlyRound3ScoringAverage",2005
197,197,"Jerry Kelly",NA,74,370,5,"FirstTeeEarlyRound3ScoringAverage",2005
200,200,"Brent Geiberger",NA,74.5,149,2,"FirstTeeEarlyRound3ScoringAverage",2005
201,201,"JP Hayes",NA,75.5,302,4,"FirstTeeEarlyRound3ScoringAverage",2005
201,201,"Craig Perks",NA,75.5,151,2,"FirstTeeEarlyRound3ScoringAverage",2005
