"Top5FinalRoundPerformance_RANKTHISWEEK_2007","Top5FinalRoundPerformance_RANKLASTWEEK_2007","Top5FinalRoundPerformance_PLAYERNAME_2007","Top5FinalRoundPerformance_EVENTS_2007","Top5FinalRoundPerformance_PctTIMESIMPROVED_2007","Top5FinalRoundPerformance_OFTIMESIMPROVED_2007","stat_name","year"
1,1,"Billy Mayfair",30,100,1,"Top5FinalRoundPerformance",2007
1,1,"Parker McLachlin",28,100,1,"Top5FinalRoundPerformance",2007
1,1,"George McNeill",30,100,1,"Top5FinalRoundPerformance",2007
1,1,"John Merrick",29,100,1,"Top5FinalRoundPerformance",2007
1,1,"Phil Mickelson",22,100,5,"Top5FinalRoundPerformance",2007
1,1,"Kevin Na",27,100,1,"Top5FinalRoundPerformance",2007
1,1,"Joe Ogilvie",31,100,1,"Top5FinalRoundPerformance",2007
1,1,"Geoff Ogilvy",22,100,1,"Top5FinalRoundPerformance",2007
1,1,"Rod Pampling",25,100,1,"Top5FinalRoundPerformance",2007
1,1,"Ian Poulter",18,100,1,"Top5FinalRoundPerformance",2007
1,1,"Tag Ridings",18,100,1,"Top5FinalRoundPerformance",2007
1,1,"John Rollins",29,100,3,"Top5FinalRoundPerformance",2007
1,1,"Rory Sabbatini",23,100,4,"Top5FinalRoundPerformance",2007
1,1,"John Senden",27,100,1,"Top5FinalRoundPerformance",2007
1,1,"Heath Slocum",28,100,1,"Top5FinalRoundPerformance",2007
1,1,"Brandt Snedeker",29,100,1,"Top5FinalRoundPerformance",2007
1,1,"DJ Trahan",30,100,1,"Top5FinalRoundPerformance",2007
1,1,"Bo Van Pelt",30,100,1,"Top5FinalRoundPerformance",2007
1,1,"Camilo Villegas",24,100,1,"Top5FinalRoundPerformance",2007
1,1,"Nick Watney",26,100,1,"Top5FinalRoundPerformance",2007
1,1,"Bubba Watson",26,100,2,"Top5FinalRoundPerformance",2007
1,1,"Brett Wetterich",28,100,2,"Top5FinalRoundPerformance",2007
1,1,"Jay Williamson",14,100,1,"Top5FinalRoundPerformance",2007
1,1,"Mark Wilson",25,100,1,"Top5FinalRoundPerformance",2007
1,1,"Tiger Woods",16,100,10,"Top5FinalRoundPerformance",2007
52,52,"Steve Stricker",23,85.7,6,"Top5FinalRoundPerformance",2007
53,53,"Woody Austin",27,75,3,"Top5FinalRoundPerformance",2007
53,53,"Ernie Els",16,75,3,"Top5FinalRoundPerformance",2007
53,53,"Charles Howell III",26,75,3,"Top5FinalRoundPerformance",2007
53,53,"Zach Johnson",23,75,3,"Top5FinalRoundPerformance",2007
53,53,"Carl Pettersson",31,75,3,"Top5FinalRoundPerformance",2007
53,53,"Justin Rose",16,75,3,"Top5FinalRoundPerformance",2007
53,53,"Adam Scott",19,75,3,"Top5FinalRoundPerformance",2007
60,60,"Daniel Chopra",34,66.7,2,"Top5FinalRoundPerformance",2007
60,60,"Luke Donald",20,66.7,2,"Top5FinalRoundPerformance",2007
60,60,"Brian Gay",32,66.7,2,"Top5FinalRoundPerformance",2007
60,60,"Jeff Quinney",29,66.7,2,"Top5FinalRoundPerformance",2007
60,60,"Boo Weekley",29,66.7,2,"Top5FinalRoundPerformance",2007
65,65,"Hunter Mahan",27,60,3,"Top5FinalRoundPerformance",2007
65,65,"Scott Verplank",23,60,3,"Top5FinalRoundPerformance",2007
67,67,"Michael Allen",22,50,1,"Top5FinalRoundPerformance",2007
67,67,"Stuart Appleby",24,50,2,"Top5FinalRoundPerformance",2007
67,67,"Jonathan Byrd",23,50,1,"Top5FinalRoundPerformance",2007
67,67,"KJ Choi",25,50,2,"Top5FinalRoundPerformance",2007
67,67,"Stewart Cink",25,50,1,"Top5FinalRoundPerformance",2007
67,67,"Robert Garrigus",28,50,1,"Top5FinalRoundPerformance",2007
67,67,"Ryuji Imada",32,50,1,"Top5FinalRoundPerformance",2007
67,67,"Trevor Immelman",21,50,1,"Top5FinalRoundPerformance",2007
67,67,"Will Ma Kenzie",30,50,1,"Top5FinalRoundPerformance",2007
67,67,"John Mallinger",29,50,1,"Top5FinalRoundPerformance",2007
67,67,"Shigeki Maruyama",31,50,1,"Top5FinalRoundPerformance",2007
67,67,"Troy Matteson",26,50,1,"Top5FinalRoundPerformance",2007
67,67,"Shaun Micheel",29,50,1,"Top5FinalRoundPerformance",2007
67,67,"Sean OHair",28,50,2,"Top5FinalRoundPerformance",2007
67,67,"Nick OHern",22,50,1,"Top5FinalRoundPerformance",2007
67,67,"Arron Oberholser",21,50,1,"Top5FinalRoundPerformance",2007
67,67,"Jeff Overton",19,50,1,"Top5FinalRoundPerformance",2007
67,67,"Jesper Parnevik",27,50,1,"Top5FinalRoundPerformance",2007
67,67,"Tim Petrovic",32,50,1,"Top5FinalRoundPerformance",2007
67,67,"Vijay Singh",27,50,3,"Top5FinalRoundPerformance",2007
67,67,"Kevin Sutherland",25,50,1,"Top5FinalRoundPerformance",2007
67,67,"Vaughn Taylor",28,50,2,"Top5FinalRoundPerformance",2007
67,67,"David Toms",22,50,1,"Top5FinalRoundPerformance",2007
67,67,"Johnson Wagner",33,50,1,"Top5FinalRoundPerformance",2007
67,67,"Charles Warren",29,50,1,"Top5FinalRoundPerformance",2007
67,67,"Mike Weir",23,50,1,"Top5FinalRoundPerformance",2007
67,67,"Charlie Wi",27,50,1,"Top5FinalRoundPerformance",2007
94,94,"Aaron Baddeley",23,37.5,3,"Top5FinalRoundPerformance",2007
95,95,"Ken Duke",31,33.3,1,"Top5FinalRoundPerformance",2007
95,95,"Lucas Glover",29,33.3,1,"Top5FinalRoundPerformance",2007
95,95,"Bill Haas",30,33.3,1,"Top5FinalRoundPerformance",2007
95,95,"Padraig Harrington",18,33.3,1,"Top5FinalRoundPerformance",2007
95,95,"Freddie Jacobson",20,33.3,1,"Top5FinalRoundPerformance",2007
95,95,"Justin Leonard",29,33.3,1,"Top5FinalRoundPerformance",2007
95,95,"Peter Lonard",27,33.3,1,"Top5FinalRoundPerformance",2007
102,102,"Stephen Ames",23,25,1,"Top5FinalRoundPerformance",2007
102,102,"Chris DiMarco",24,25,1,"Top5FinalRoundPerformance",2007
102,102,"Kenny Perry",24,25,1,"Top5FinalRoundPerformance",2007
105,105,"Steve Allan",18,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Ryan Armour",32,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Briny Baird",31,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Cameron Beckman",29,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Rich Beem",29,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Jeff Brehaut",21,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Bob Estes",28,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Mathew Goggin",30,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Scott Gutschewski",22,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Anders Hansen",17,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Tripp Isenhour",32,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Lee Janzen",24,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Kent Jones",30,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Jerry Kelly",28,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Jarrod Lyle",24,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Jeff Maggert",26,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Ryan Moore",28,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Corey Pavin",25,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Pat Perez",27,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Tom Pernice Jr",31,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Ted Purdy",33,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Brett Quigley",25,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Kyle Reifers",27,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Paul Stankowski",18,0,NA,"Top5FinalRoundPerformance",2007
105,105,"Chris Stroud",24,0,NA,"Top5FinalRoundPerformance",2007
