"BirdieorBetterPercentageFairway_RANKTHISWEEK_2005","BirdieorBetterPercentageFairway_RANKLASTWEEK_2005","BirdieorBetterPercentageFairway_PLAYERNAME_2005","BirdieorBetterPercentageFairway_ROUNDS_2005","BirdieorBetterPercentageFairway_Pct_2005","BirdieorBetterPercentageFairway_TOTALBIRDIES_2005","BirdieorBetterPercentageFairway_TOTALHOLES_2005","stat_name","year"
72,72,"Corey Pavin",77,22.14,190,858,"BirdieorBetterPercentageFairway",2005
73,73,"Duffy Waldorf",86,22.08,225,1019,"BirdieorBetterPercentageFairway",2005
74,74,"Scott Hend",75,22.03,150,681,"BirdieorBetterPercentageFairway",2005
75,75,"Dan Forsman",52,22.01,138,627,"BirdieorBetterPercentageFairway",2005
76,76,"Jason Bohn",91,22,240,1091,"BirdieorBetterPercentageFairway",2005
76,76,"Jerry Kelly",101,22,235,1068,"BirdieorBetterPercentageFairway",2005
78,78,"Marco Dawson",82,21.98,233,1060,"BirdieorBetterPercentageFairway",2005
79,79,"Kent Jones",99,21.97,272,1238,"BirdieorBetterPercentageFairway",2005
80,80,"Paul Azinger",66,21.96,170,774,"BirdieorBetterPercentageFairway",2005
81,81,"JL Lewis",98,21.92,251,1145,"BirdieorBetterPercentageFairway",2005
82,82,"Aaron Baddeley",84,21.9,198,904,"BirdieorBetterPercentageFairway",2005
82,82,"Chris Smith",93,21.9,249,1137,"BirdieorBetterPercentageFairway",2005
84,84,"Tim Petrovic",97,21.89,222,1014,"BirdieorBetterPercentageFairway",2005
85,85,"Olin Browne",99,21.81,268,1229,"BirdieorBetterPercentageFairway",2005
86,86,"Joey Sindelar",104,21.8,300,1376,"BirdieorBetterPercentageFairway",2005
87,87,"Billy Mayfair",114,21.76,316,1452,"BirdieorBetterPercentageFairway",2005
88,88,"Greg Owen",84,21.71,206,949,"BirdieorBetterPercentageFairway",2005
89,89,"Will Ma Kenzie",75,21.7,194,894,"BirdieorBetterPercentageFairway",2005
90,90,"Todd Hamilton",94,21.68,217,1001,"BirdieorBetterPercentageFairway",2005
91,91,"Justin Bolli",65,21.67,169,780,"BirdieorBetterPercentageFairway",2005
92,92,"Charles Howell III",95,21.65,199,919,"BirdieorBetterPercentageFairway",2005
92,92,"John Rollins",97,21.65,239,1104,"BirdieorBetterPercentageFairway",2005
94,94,"Daniel Chopra",108,21.62,243,1124,"BirdieorBetterPercentageFairway",2005
94,94,"Luke Donald",67,21.62,120,555,"BirdieorBetterPercentageFairway",2005
96,96,"Bob Estes",92,21.61,242,1120,"BirdieorBetterPercentageFairway",2005
96,96,"John Senden",101,21.61,268,1240,"BirdieorBetterPercentageFairway",2005
98,98,"Hunter Haas",83,21.6,203,940,"BirdieorBetterPercentageFairway",2005
99,99,"Scott Gutschewski",86,21.59,196,908,"BirdieorBetterPercentageFairway",2005
99,99,"David Hearn",68,21.59,185,857,"BirdieorBetterPercentageFairway",2005
101,101,"Michael Allen",90,21.55,208,965,"BirdieorBetterPercentageFairway",2005
102,102,"Jeff Maggert",79,21.54,187,868,"BirdieorBetterPercentageFairway",2005
103,103,"Rich Beem",66,21.53,132,613,"BirdieorBetterPercentageFairway",2005
104,104,"Mark Calcavecchia",92,21.5,226,1051,"BirdieorBetterPercentageFairway",2005
105,105,"Justin Rose",99,21.45,252,1175,"BirdieorBetterPercentageFairway",2005
106,106,"Freddie Jacobson",72,21.44,152,709,"BirdieorBetterPercentageFairway",2005
107,107,"Mark Wilson",74,21.41,191,892,"BirdieorBetterPercentageFairway",2005
108,108,"Briny Baird",98,21.39,268,1253,"BirdieorBetterPercentageFairway",2005
109,109,"Craig Barlow",81,21.36,189,885,"BirdieorBetterPercentageFairway",2005
110,110,"JJ Henry",102,21.34,248,1162,"BirdieorBetterPercentageFairway",2005
110,110,"Dean Wilson",86,21.34,233,1092,"BirdieorBetterPercentageFairway",2005
112,112,"Cameron Beckman",96,21.33,247,1158,"BirdieorBetterPercentageFairway",2005
113,113,"Ryuji Imada",78,21.29,181,850,"BirdieorBetterPercentageFairway",2005
114,114,"Stuart Appleby",84,21.28,179,841,"BirdieorBetterPercentageFairway",2005
115,115,"Steve Allan",102,21.22,240,1131,"BirdieorBetterPercentageFairway",2005
116,116,"James Driscoll",73,21.21,161,759,"BirdieorBetterPercentageFairway",2005
117,117,"Arron Oberholser",65,21.19,149,703,"BirdieorBetterPercentageFairway",2005
117,117,"Charlie Wi",67,21.19,175,826,"BirdieorBetterPercentageFairway",2005
119,119,"Nick Watney",91,21.18,216,1020,"BirdieorBetterPercentageFairway",2005
120,120,"Rocco Mediate",73,21.16,186,879,"BirdieorBetterPercentageFairway",2005
121,121,"Paul Gow",78,21.14,193,913,"BirdieorBetterPercentageFairway",2005
122,122,"Tom Lehman",69,21.09,143,678,"BirdieorBetterPercentageFairway",2005
123,123,"Omar Uresti",84,21.06,226,1073,"BirdieorBetterPercentageFairway",2005
124,124,"Justin Leonard",78,21.02,161,766,"BirdieorBetterPercentageFairway",2005
125,125,"Brian Bateman",98,21.01,241,1147,"BirdieorBetterPercentageFairway",2005
126,126,"Pat Perez",89,20.97,199,949,"BirdieorBetterPercentageFairway",2005
127,127,"Scott McCarron",78,20.94,165,788,"BirdieorBetterPercentageFairway",2005
128,128,"Jay Haas",54,20.91,115,550,"BirdieorBetterPercentageFairway",2005
129,129,"Darron Stiles",78,20.88,203,972,"BirdieorBetterPercentageFairway",2005
130,130,"Phillip Price",77,20.84,184,883,"BirdieorBetterPercentageFairway",2005
131,131,"Mike Weir",71,20.81,134,644,"BirdieorBetterPercentageFairway",2005
132,132,"Doug Barron",70,20.74,184,887,"BirdieorBetterPercentageFairway",2005
133,133,"Ian Poulter",62,20.72,98,473,"BirdieorBetterPercentageFairway",2005
134,134,"Steve Elkington",67,20.69,157,759,"BirdieorBetterPercentageFairway",2005
135,135,"Jose Coceres",56,20.67,155,750,"BirdieorBetterPercentageFairway",2005
136,136,"John Cook",72,20.66,170,823,"BirdieorBetterPercentageFairway",2005
137,137,"Hidemichi Tanaka",106,20.64,279,1352,"BirdieorBetterPercentageFairway",2005
138,138,"Joey Snyder III",102,20.61,262,1271,"BirdieorBetterPercentageFairway",2005
139,139,"Lee Westwood",50,20.59,90,437,"BirdieorBetterPercentageFairway",2005
140,140,"Brendan Jones",81,20.58,186,904,"BirdieorBetterPercentageFairway",2005
140,140,"Kirk Triplett",55,20.58,127,617,"BirdieorBetterPercentageFairway",2005
142,142,"Shaun Micheel",81,20.57,179,870,"BirdieorBetterPercentageFairway",2005
143,143,"Bernhard Langer",67,20.54,122,594,"BirdieorBetterPercentageFairway",2005
144,144,"Todd Fischer",99,20.51,248,1209,"BirdieorBetterPercentageFairway",2005
144,144,"Jesper Parnevik",84,20.51,177,863,"BirdieorBetterPercentageFairway",2005
146,146,"Ted Purdy",122,20.43,278,1361,"BirdieorBetterPercentageFairway",2005
147,147,"Kevin Sutherland",89,20.4,204,1000,"BirdieorBetterPercentageFairway",2005
148,148,"Tom Pernice Jr",111,20.32,240,1181,"BirdieorBetterPercentageFairway",2005
149,149,"Lee Janzen",75,20.31,156,768,"BirdieorBetterPercentageFairway",2005
150,150,"DA Points",94,20.3,230,1133,"BirdieorBetterPercentageFairway",2005
151,151,"Andrew Magee",82,20.23,179,885,"BirdieorBetterPercentageFairway",2005
152,152,"Tom Byrum",83,20.22,222,1098,"BirdieorBetterPercentageFairway",2005
153,153,"Loren Roberts",54,20.2,141,698,"BirdieorBetterPercentageFairway",2005
154,154,"Glen Day",80,20.14,197,978,"BirdieorBetterPercentageFairway",2005
155,155,"Alex Cejka",84,20.1,197,980,"BirdieorBetterPercentageFairway",2005
156,156,"Tommy Armour III",103,20.09,255,1269,"BirdieorBetterPercentageFairway",2005
156,156,"Roland Thatcher",75,20.09,180,896,"BirdieorBetterPercentageFairway",2005
158,158,"Stephen Leaney",89,20.06,216,1077,"BirdieorBetterPercentageFairway",2005
159,159,"Matt Kuchar",60,20.03,159,794,"BirdieorBetterPercentageFairway",2005
160,160,"Steve Flesch",90,20,174,870,"BirdieorBetterPercentageFairway",2005
161,161,"Heath Slocum",103,19.98,258,1291,"BirdieorBetterPercentageFairway",2005
162,162,"Jeff Sluman",94,19.9,238,1196,"BirdieorBetterPercentageFairway",2005
163,163,"Michael Long",72,19.84,172,867,"BirdieorBetterPercentageFairway",2005
164,164,"Tjaart van der Walt",56,19.81,144,727,"BirdieorBetterPercentageFairway",2005
165,165,"Brian Gay",101,19.65,257,1308,"BirdieorBetterPercentageFairway",2005
166,166,"John Elliott",58,19.61,122,622,"BirdieorBetterPercentageFairway",2005
167,167,"Tom Gillis",77,19.6,186,949,"BirdieorBetterPercentageFairway",2005
168,168,"Jay Williamson",53,19.58,130,664,"BirdieorBetterPercentageFairway",2005
169,169,"Peter Lonard",85,19.54,177,906,"BirdieorBetterPercentageFairway",2005
170,170,"Paul Claxton",79,19.5,187,959,"BirdieorBetterPercentageFairway",2005
170,170,"Glen Hnatiuk",59,19.5,132,677,"BirdieorBetterPercentageFairway",2005
172,172,"Gavin Coles",70,19.41,177,912,"BirdieorBetterPercentageFairway",2005
173,173,"Chris Anderson",66,19.36,152,785,"BirdieorBetterPercentageFairway",2005
174,174,"Bill Glasson",54,19.31,117,606,"BirdieorBetterPercentageFairway",2005
175,175,"Joe Durant",81,19.27,189,981,"BirdieorBetterPercentageFairway",2005
176,176,"Kevin Na",88,19.22,203,1056,"BirdieorBetterPercentageFairway",2005
177,177,"Bradley Hughes",52,19.19,132,688,"BirdieorBetterPercentageFairway",2005
178,178,"Matt Gogel",78,19.09,177,927,"BirdieorBetterPercentageFairway",2005
179,179,"Larry Mize",54,19.06,126,661,"BirdieorBetterPercentageFairway",2005
180,180,"Mario Tiziani",67,19.04,155,814,"BirdieorBetterPercentageFairway",2005
181,181,"Brent Geiberger",61,19.03,137,720,"BirdieorBetterPercentageFairway",2005
182,182,"Thomas Levet",54,19,91,479,"BirdieorBetterPercentageFairway",2005
183,183,"DJ Brigman",76,18.82,157,834,"BirdieorBetterPercentageFairway",2005
184,184,"Rob Rashell",65,18.73,133,710,"BirdieorBetterPercentageFairway",2005
185,185,"Mark OMeara",66,18.72,129,689,"BirdieorBetterPercentageFairway",2005
186,186,"Hideto Tanihara",50,18.69,111,594,"BirdieorBetterPercentageFairway",2005
187,187,"Fred Funk",102,18.49,230,1244,"BirdieorBetterPercentageFairway",2005
188,188,"Len Mattiace",86,18.43,181,982,"BirdieorBetterPercentageFairway",2005
189,189,"Robert Damron",89,18.42,212,1151,"BirdieorBetterPercentageFairway",2005
190,190,"Craig Perks",67,18.33,132,720,"BirdieorBetterPercentageFairway",2005
191,191,"Dennis Paulson",63,18.12,125,690,"BirdieorBetterPercentageFairway",2005
192,192,"Danny Briggs",70,18.06,158,875,"BirdieorBetterPercentageFairway",2005
192,192,"Ben Curtis",65,18.06,123,681,"BirdieorBetterPercentageFairway",2005
194,194,"Franklin Langham",91,18.03,178,987,"BirdieorBetterPercentageFairway",2005
195,195,"Jason Allred",75,17.94,127,708,"BirdieorBetterPercentageFairway",2005
196,196,"Matt Davidson",53,17.77,123,692,"BirdieorBetterPercentageFairway",2005
197,197,"Skip Kendall",80,17.46,179,1025,"BirdieorBetterPercentageFairway",2005
198,198,"Steve Jones",56,17.05,110,645,"BirdieorBetterPercentageFairway",2005
199,199,"Mark Brooks",72,17.03,150,881,"BirdieorBetterPercentageFairway",2005
200,200,"Jeff Hart",63,16.88,148,877,"BirdieorBetterPercentageFairway",2005
201,201,"Chris Riley",67,16.07,95,591,"BirdieorBetterPercentageFairway",2005
202,202,"Jim Carter",62,15.64,119,761,"BirdieorBetterPercentageFairway",2005
