"BestSubParRoundsStreak_RANKTHISWEEK_2014","BestSubParRoundsStreak_RANKLASTWEEK_2014","BestSubParRoundsStreak_PLAYERNAME_2014","BestSubParRoundsStreak__2014","BestSubParRoundsStreak_CAREERBESTSTREAK_2014","BestSubParRoundsStreak_BESTYTDSTREAK_2014","BestSubParRoundsStreak_CURRENTSTREAK_2014","stat_name","year"
279,279,"Henrik Stenson",NA,9,4,NA,"BestSubParRoundsStreak",2014
279,279,"Ron Streck",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"DJ Trahan",NA,9,1,NA,"BestSubParRoundsStreak",2014
279,279,"Omar Uresti",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Stan Utley",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Tom Watson",NA,9,3,NA,"BestSubParRoundsStreak",2014
279,279,"Brett Wetterich",NA,9,NA,NA,"BestSubParRoundsStreak",2014
279,279,"Charlie Wi",NA,9,6,NA,"BestSubParRoundsStreak",2014
279,279,"Dean Wilson",NA,9,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Brad Adamonis",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Fulton Allem",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Ian Baker Finch",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Ricky Barnes",NA,8,5,NA,"BestSubParRoundsStreak",2014
345,345,"Rich Beem",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Matt Bettencourt",NA,8,3,NA,"BestSubParRoundsStreak",2014
345,345,"Michael Bradley",NA,8,1,NA,"BestSubParRoundsStreak",2014
345,345,"Ken Brown",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Greg Bruckner",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Curt Byrum",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Michael Campbell",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Paul Casey",NA,8,5,NA,"BestSubParRoundsStreak",2014
345,345,"TC Chen",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Daniel Chopra",NA,8,4,NA,"BestSubParRoundsStreak",2014
345,345,"Bobby Clampett",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Keith Clearwater",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Ben Crenshaw",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Matt Davidson",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Graham DeLaet",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Mike Donald",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"James Driscoll",NA,8,4,NA,"BestSubParRoundsStreak",2014
345,345,"Scott Dunlap",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Matt Every",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Nick Faldo",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Tommy Gainey",NA,8,5,NA,"BestSubParRoundsStreak",2014
345,345,"Bobby Gates",NA,8,1,NA,"BestSubParRoundsStreak",2014
345,345,"Tom Gillis",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Andres Gonzales",NA,8,3,NA,"BestSubParRoundsStreak",2014
345,345,"James Hahn",NA,8,6,NA,"BestSubParRoundsStreak",2014
345,345,"Max Homa",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Miguel Angel Jimenez",NA,8,2,NA,"BestSubParRoundsStreak",2014
345,345,"Anthony Kim",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Marc Leishman",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Wayne Levi",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Ken Looper",NA,8,1,NA,"BestSubParRoundsStreak",2014
345,345,"Hunter Mahan",NA,8,4,NA,"BestSubParRoundsStreak",2014
345,345,"John Mallinger",NA,8,3,NA,"BestSubParRoundsStreak",2014
345,345,"Dick Mast",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Parker McLachlin",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Johnny Miller",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Jodie Mudd",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Jack Nicklaus",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Seung Yul Noh",NA,8,5,NA,"BestSubParRoundsStreak",2014
345,345,"Sean OHair",NA,8,5,NA,"BestSubParRoundsStreak",2014
345,345,"Cameron Percy",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Michael Putnam",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Jack Renner",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Tag Ridings",NA,8,2,NA,"BestSubParRoundsStreak",2014
345,345,"Larry Rinker",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Andres Romero",NA,8,3,NA,"BestSubParRoundsStreak",2014
345,345,"Brendan Steele",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Daniel Summerhays",NA,8,7,NA,"BestSubParRoundsStreak",2014
345,345,"Hudson Swafford",NA,8,8,NA,"BestSubParRoundsStreak",2014
345,345,"Lance Ten Broeck",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Michael Thompson",NA,8,5,NA,"BestSubParRoundsStreak",2014
345,345,"Esteban Toledo",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Lee Trevino",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Ted Tryba",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Marc Turnesa",NA,8,2,NA,"BestSubParRoundsStreak",2014
345,345,"Fred Wadsworth",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"DA Weibring",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Matt Weibring",NA,8,NA,NA,"BestSubParRoundsStreak",2014
345,345,"Lee Westwood",NA,8,4,NA,"BestSubParRoundsStreak",2014
345,345,"Tim Wilkinson",NA,8,3,NA,"BestSubParRoundsStreak",2014
409,409,"JC Anderson",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Eric Axley",NA,7,3,NA,"BestSubParRoundsStreak",2014
409,409,"Charlie Beljan",NA,7,6,NA,"BestSubParRoundsStreak",2014
409,409,"David Berganio Jr",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Justin Bolli",NA,7,3,NA,"BestSubParRoundsStreak",2014
409,409,"David Branshaw",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Billy Ray Brown",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Scott Brown",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Jose Coceres",NA,7,5,NA,"BestSubParRoundsStreak",2014
409,409,"Erik Compton",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Jason Day",NA,7,6,NA,"BestSubParRoundsStreak",2014
409,409,"Ed Dougherty",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Dave Eichelberger",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"David Graham",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Luke Guthrie",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Chesson Hadley",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Brian Harman",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Jeff Hart",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"David Hearn",NA,7,6,NA,"BestSubParRoundsStreak",2014
409,409,"Lon Hinkle",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Gabriel Hjertstedt",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Morgan Hoffmann",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"PH Horgan III",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"David Howell",NA,7,4,NA,"BestSubParRoundsStreak",2014
409,409,"John Huh",NA,7,5,NA,"BestSubParRoundsStreak",2014
409,409,"Billy Hurley III",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Joe Inman",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"John Inman",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Barry Jaeckel",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Sung Kang",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Kevin Kisner",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Russell Knox",NA,7,6,NA,"BestSubParRoundsStreak",2014
409,409,"Jason Kokrak",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Billy Kratzert",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Cliff Kresge",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Kenichi Kuboya",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Derek Lamely",NA,7,1,NA,"BestSubParRoundsStreak",2014
409,409,"Andrew Loupe",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Jarrod Lyle",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Ben Martin",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Bob May",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"John Merrick",NA,7,5,NA,"BestSubParRoundsStreak",2014
409,409,"Troy Merritt",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Francesco Molinari",NA,7,4,NA,"BestSubParRoundsStreak",2014
409,409,"Garth Mulroy",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Tim Norris",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Carl Paulson",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"John Peterson",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Ted Potter Jr",NA,7,3,NA,"BestSubParRoundsStreak",2014
409,409,"Ian Poulter",NA,7,4,NA,"BestSubParRoundsStreak",2014
409,409,"Greg Powers",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Alex Prugh",NA,7,5,NA,"BestSubParRoundsStreak",2014
409,409,"Sam Randolph",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Chi Chi Rodriguez",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Bill Sander",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Charl Schwartzel",NA,7,5,NA,"BestSubParRoundsStreak",2014
409,409,"Jerry Smith",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Scott Stallings",NA,7,5,NA,"BestSubParRoundsStreak",2014
409,409,"Kyle Stanley",NA,7,4,NA,"BestSubParRoundsStreak",2014
409,409,"Robert Streb",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Hideto Tanihara",NA,7,2,NA,"BestSubParRoundsStreak",2014
409,409,"Vaughn Taylor",NA,7,2,NA,"BestSubParRoundsStreak",2014
409,409,"Cameron Tringale",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Greg Twiggs",NA,7,NA,NA,"BestSubParRoundsStreak",2014
409,409,"Will Wilcox",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"Gary Woodland",NA,7,7,NA,"BestSubParRoundsStreak",2014
409,409,"YE Yang",NA,7,4,NA,"BestSubParRoundsStreak",2014
476,476,"Isao Aoki",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Ryan Armour",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Sangmoon Bae",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Shane Bertsch",NA,6,1,NA,"BestSubParRoundsStreak",2014
476,476,"Woody Blackburn",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Kris Blanks",NA,6,1,NA,"BestSubParRoundsStreak",2014
476,476,"Patrick Cantlay",NA,6,5,NA,"BestSubParRoundsStreak",2014
476,476,"Roberto Castro",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Kevin Chappell",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Darren Clarke",NA,6,1,NA,"BestSubParRoundsStreak",2014
476,476,"Will Claxton",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Jim Colbert",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Nicolas Colsaerts",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Frank Conner",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Jim Dent",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Victor Dubuisson",NA,6,6,NA,"BestSubParRoundsStreak",2014
476,476,"John Fought",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Stephen Gangluff",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Scott Gardiner",NA,6,5,NA,"BestSubParRoundsStreak",2014
476,476,"Brice Garnett",NA,6,6,NA,"BestSubParRoundsStreak",2014
476,476,"Gibby Gilbert",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Ernie Gonzalez",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Dan Halldorson",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Peter Hanson",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Scott Hend",NA,6,3,NA,"BestSubParRoundsStreak",2014
476,476,"Mark Hensby",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Ryo Ishikawa",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Troy Kelly",NA,6,1,NA,"BestSubParRoundsStreak",2014
476,476,"Colt Knost",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Barry Lane",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"DH Lee",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Danny Lee",NA,6,5,NA,"BestSubParRoundsStreak",2014
476,476,"Richard Lee",NA,6,5,NA,"BestSubParRoundsStreak",2014
476,476,"David Lingmerth",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Lyn Lott",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Jamie Lovemark",NA,6,3,NA,"BestSubParRoundsStreak",2014
476,476,"Peter Malnati",NA,6,6,NA,"BestSubParRoundsStreak",2014
476,476,"Gary McCord",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Paul McGinley",NA,6,1,NA,"BestSubParRoundsStreak",2014
476,476,"Pat McGowan",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Zack Miller",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"John Morse",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Bob Murphy",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Jim Nelford",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Andy North",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Mac OGrady",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Peter Oosterhuis",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Louis Oosthuizen",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Mark Pfeil",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Victor Regalado",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Kyle Reifers",NA,6,2,NA,"BestSubParRoundsStreak",2014
476,476,"Alexandre Rocha",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Patrick Rodgers",NA,6,2,NA,"BestSubParRoundsStreak",2014
476,476,"Brett Rumford",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Sam Saunders",NA,6,3,NA,"BestSubParRoundsStreak",2014
476,476,"Tom Scherrer",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Sonny Skinner",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Joey Snyder III",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Shawn Stefani",NA,6,3,NA,"BestSubParRoundsStreak",2014
476,476,"Darron Stiles",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Leonard Thompson",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Camilo Villegas",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Denis Watson",NA,6,NA,NA,"BestSubParRoundsStreak",2014
476,476,"Lee Williams",NA,6,4,NA,"BestSubParRoundsStreak",2014
476,476,"Garrett Willis",NA,6,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Joe Affrunti",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Jason Allred",NA,5,3,NA,"BestSubParRoundsStreak",2014
541,541,"Mark Anderson",NA,5,3,NA,"BestSubParRoundsStreak",2014
541,541,"Kiradech Aphibarnrat",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Jim Benepe",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Thomas Bjorn",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Ryan Blaum",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Miguel Angel Carballo",NA,5,2,NA,"BestSubParRoundsStreak",2014
541,541,"Jason Caron",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Bobby Cole",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Rod Curl",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Terry Diehl",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Jamie Donaldson",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Bob Eastwood",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Derek Ernst",NA,5,4,NA,"BestSubParRoundsStreak",2014
541,541,"Niclas Fasth",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Gonzalo Fdez Castano",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Forrest Fezler",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Ross Fisher",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Al Geiberger",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Fabian Gomez",NA,5,2,NA,"BestSubParRoundsStreak",2014
541,541,"Emiliano Grillo",NA,5,4,NA,"BestSubParRoundsStreak",2014
541,541,"Hunter Haas",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Phillip Hancock",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Tom Jenkins",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Robert Karlsson",NA,5,4,NA,"BestSubParRoundsStreak",2014
541,541,"Martin Kaymer",NA,5,4,NA,"BestSubParRoundsStreak",2014
541,541,"Ben Kohles",NA,5,1,NA,"BestSubParRoundsStreak",2014
541,541,"Bronson La Cassie",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Brad Lardon",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Steve LeBrun",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Luke List",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"David Lynn",NA,5,4,NA,"BestSubParRoundsStreak",2014
541,541,"Mike McCullough",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Graeme McDowell",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Jay McLuen",NA,5,4,NA,"BestSubParRoundsStreak",2014
541,541,"Mark McNulty",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Henrik Norlander",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Jerry Pate",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Jim Renner",NA,5,2,NA,"BestSubParRoundsStreak",2014
541,541,"Bill Rogers",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"John Schroeder",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Jason Schultz",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Tom Shaw",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Mike Small",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Mike Standly",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Andrew Svoboda",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Roger Tambellini",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Tyrone Van Aswegen",NA,5,5,NA,"BestSubParRoundsStreak",2014
541,541,"Jaco Van Zyl",NA,5,2,NA,"BestSubParRoundsStreak",2014
541,541,"Marc Warren",NA,5,2,NA,"BestSubParRoundsStreak",2014
541,541,"Aaron Watkins",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Tom Weiskopf",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Chris Wilson",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Casey Wittenberg",NA,5,NA,NA,"BestSubParRoundsStreak",2014
541,541,"Ian Woosnam",NA,5,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Thomas Aiken",NA,4,2,NA,"BestSubParRoundsStreak",2014
597,597,"Steven Alker",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Gary Christian",NA,4,1,NA,"BestSubParRoundsStreak",2014
597,597,"Jon Curran",NA,4,1,NA,"BestSubParRoundsStreak",2014
597,597,"Terry Dill",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Dale Douglass",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Lee Elder",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Stephen Gallacher",NA,4,3,NA,"BestSubParRoundsStreak",2014
597,597,"Adam Hadwin",NA,4,2,NA,"BestSubParRoundsStreak",2014
597,597,"Hunter Hamrick",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Matt Harmon",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Mikko Ilonen",NA,4,4,NA,"BestSubParRoundsStreak",2014
597,597,"Jin Jeong",NA,4,4,NA,"BestSubParRoundsStreak",2014
597,597,"KT Kim",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Bio Kim",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Brooks Koepka",NA,4,4,NA,"BestSubParRoundsStreak",2014
597,597,"Doug LaBelle II",NA,4,2,NA,"BestSubParRoundsStreak",2014
597,597,"Pat Lindsey",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Matteo Manassero",NA,4,4,NA,"BestSubParRoundsStreak",2014
597,597,"Eric Meierdierks",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Allen Miller",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Andy Miller",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Edoardo Molinari",NA,4,3,NA,"BestSubParRoundsStreak",2014
597,597,"Patrick Moore",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Bobby Nichols",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Mike Nicolette",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Lonnie Nielsen",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Jin Park",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Martin Piller",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Gary Player",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Alvaro Quiros",NA,4,3,NA,"BestSubParRoundsStreak",2014
597,597,"Jonathan Randolph",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Wes Roach",NA,4,4,NA,"BestSubParRoundsStreak",2014
597,597,"Peter Senior",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Bob Shearer",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Marcel Siem",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Geoffrey Sisk",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Ed Sneed",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Bob Sowards",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Richard Sterne",NA,4,3,NA,"BestSubParRoundsStreak",2014
597,597,"Andre Stolz",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Graeme Storm",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Will Strickler",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Peter Tomasulo",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Paul Trittler",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Kevin Tway",NA,4,4,NA,"BestSubParRoundsStreak",2014
597,597,"DeWitt Weaver",NA,4,NA,NA,"BestSubParRoundsStreak",2014
597,597,"Steve Wheatcroft",NA,4,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Alex Aragon",NA,3,1,NA,"BestSubParRoundsStreak",2014
645,645,"Wally Armstrong",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Blayne Barber",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Homero Blancas",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Gregory Bourdy",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Rafa Cabrera Bello",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Rafael Campos",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"George Coetzee",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Wil Collins",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Charles Coody",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Carl Cooper",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Joe Daley",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Derek Fathauer",NA,3,1,NA,"BestSubParRoundsStreak",2014
645,645,"Kevin Foley",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Marcus Fraser",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Oscar Fraustro",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Hiroyuki Fujita",NA,3,2,NA,"BestSubParRoundsStreak",2014
645,645,"Branden Grace",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Steven Ihm",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Thongchai Jaidee",NA,3,2,NA,"BestSubParRoundsStreak",2014
645,645,"Don January",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Grier Jones",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Shiv Kapur",NA,3,3,NA,"BestSubParRoundsStreak",2014
645,645,"Hideki Kase",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Shingo Katayama",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Simon Khan",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"Paul Lawrie",NA,3,NA,NA,"BestSubParRoundsStreak",2014
645,645,"WC Liang",NA,3,1,NA,"BestSubParRoundsStreak",2014
