"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2006","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2006","BirdieorBetterPercentage175200ya_PLAYERNAME_2006","BirdieorBetterPercentage175200ya_ROUNDS_2006","BirdieorBetterPercentage175200ya_Pct_2006","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2006","BirdieorBetterPercentage175200ya_TOTALHOLES_2006","stat_name","year"
64,64,"Rich Beem",85,13.69,23,168,"BirdieorBetterPercentage175200ya",2006
65,65,"Chad Campbell",91,13.68,29,212,"BirdieorBetterPercentage175200ya",2006
65,65,"Mike Weir",88,13.68,29,212,"BirdieorBetterPercentage175200ya",2006
67,67,"Brett Wetterich",82,13.66,28,205,"BirdieorBetterPercentage175200ya",2006
68,68,"Bob Tway",81,13.62,29,213,"BirdieorBetterPercentage175200ya",2006
69,69,"Jim Furyk",89,13.57,30,221,"BirdieorBetterPercentage175200ya",2006
69,69,"Jeff Maggert",81,13.57,30,221,"BirdieorBetterPercentage175200ya",2006
71,71,"Phil Mickelson",74,13.56,16,118,"BirdieorBetterPercentage175200ya",2006
72,72,"Kris Cox",83,13.48,24,178,"BirdieorBetterPercentage175200ya",2006
73,73,"Jonathan Kaye",95,13.45,32,238,"BirdieorBetterPercentage175200ya",2006
74,74,"Briny Baird",81,13.43,27,201,"BirdieorBetterPercentage175200ya",2006
74,74,"Jeff Overton",95,13.43,29,216,"BirdieorBetterPercentage175200ya",2006
76,76,"John Cook",67,13.41,24,179,"BirdieorBetterPercentage175200ya",2006
77,77,"Jeff Gove",91,13.39,32,239,"BirdieorBetterPercentage175200ya",2006
78,78,"Kenny Perry",73,13.38,21,157,"BirdieorBetterPercentage175200ya",2006
79,79,"Brian Bateman",69,13.37,23,172,"BirdieorBetterPercentage175200ya",2006
80,80,"Mark Calcavecchia",94,13.33,36,270,"BirdieorBetterPercentage175200ya",2006
81,81,"Alex Cejka",93,13.31,33,248,"BirdieorBetterPercentage175200ya",2006
82,82,"DJ Trahan",92,13.24,29,219,"BirdieorBetterPercentage175200ya",2006
83,83,"DA Points",82,13.22,30,227,"BirdieorBetterPercentage175200ya",2006
84,84,"Will Ma Kenzie",91,13.17,27,205,"BirdieorBetterPercentage175200ya",2006
85,85,"Carlos Franco",86,13.1,30,229,"BirdieorBetterPercentage175200ya",2006
86,86,"Nathan Green",108,13.03,40,307,"BirdieorBetterPercentage175200ya",2006
87,87,"Ernie Els",69,13.01,19,146,"BirdieorBetterPercentage175200ya",2006
88,88,"Luke Donald",66,12.99,20,154,"BirdieorBetterPercentage175200ya",2006
88,88,"Todd Hamilton",72,12.99,23,177,"BirdieorBetterPercentage175200ya",2006
90,90,"Michael Allen",84,12.98,27,208,"BirdieorBetterPercentage175200ya",2006
90,90,"Ben Crane",85,12.98,27,208,"BirdieorBetterPercentage175200ya",2006
92,92,"Stephen Ames",63,12.95,18,139,"BirdieorBetterPercentage175200ya",2006
93,93,"Bart Bryant",87,12.94,33,255,"BirdieorBetterPercentage175200ya",2006
93,93,"Kevin Sutherland",100,12.94,33,255,"BirdieorBetterPercentage175200ya",2006
95,95,"Jose Maria Olazabal",62,12.93,15,116,"BirdieorBetterPercentage175200ya",2006
96,96,"Mathias Gronberg",92,12.92,27,209,"BirdieorBetterPercentage175200ya",2006
97,97,"Tim Herron",82,12.9,24,186,"BirdieorBetterPercentage175200ya",2006
97,97,"Nicholas Thompson",96,12.9,28,217,"BirdieorBetterPercentage175200ya",2006
99,99,"Frank Lickliter II",99,12.88,34,264,"BirdieorBetterPercentage175200ya",2006
100,100,"Rod Pampling",89,12.74,27,212,"BirdieorBetterPercentage175200ya",2006
101,101,"JJ Henry",96,12.71,30,236,"BirdieorBetterPercentage175200ya",2006
102,102,"Brian Gay",107,12.64,44,348,"BirdieorBetterPercentage175200ya",2006
103,103,"Shigeki Maruyama",94,12.55,30,239,"BirdieorBetterPercentage175200ya",2006
103,103,"Carl Pettersson",95,12.55,30,239,"BirdieorBetterPercentage175200ya",2006
105,105,"Woody Austin",107,12.5,37,296,"BirdieorBetterPercentage175200ya",2006
106,106,"Arron Oberholser",82,12.44,24,193,"BirdieorBetterPercentage175200ya",2006
107,107,"Chris Couch",75,12.37,23,186,"BirdieorBetterPercentage175200ya",2006
108,108,"Robert Gamez",94,12.36,32,259,"BirdieorBetterPercentage175200ya",2006
108,108,"Shaun Micheel",96,12.36,33,267,"BirdieorBetterPercentage175200ya",2006
110,110,"Kirk Triplett",58,12.27,20,163,"BirdieorBetterPercentage175200ya",2006
111,111,"Jon Mills",68,12.24,18,147,"BirdieorBetterPercentage175200ya",2006
112,112,"Hunter Mahan",98,12.2,31,254,"BirdieorBetterPercentage175200ya",2006
112,112,"Vance Veazey",59,12.2,20,164,"BirdieorBetterPercentage175200ya",2006
114,114,"David Branshaw",98,12.15,35,288,"BirdieorBetterPercentage175200ya",2006
115,115,"Nick Watney",97,12.08,29,240,"BirdieorBetterPercentage175200ya",2006
116,116,"Tim Clark",80,12.02,25,208,"BirdieorBetterPercentage175200ya",2006
117,117,"Joey Sindelar",90,11.98,29,242,"BirdieorBetterPercentage175200ya",2006
118,118,"Heath Slocum",96,11.97,31,259,"BirdieorBetterPercentage175200ya",2006
119,119,"Jimmy Walker",60,11.95,19,159,"BirdieorBetterPercentage175200ya",2006
120,120,"Steve Elkington",52,11.92,18,151,"BirdieorBetterPercentage175200ya",2006
121,121,"Jerry Kelly",100,11.91,33,277,"BirdieorBetterPercentage175200ya",2006
122,122,"Charles Howell III",96,11.87,26,219,"BirdieorBetterPercentage175200ya",2006
123,123,"Olin Browne",108,11.85,34,287,"BirdieorBetterPercentage175200ya",2006
124,124,"Wes Short Jr",96,11.74,25,213,"BirdieorBetterPercentage175200ya",2006
125,125,"Matt Hansen",68,11.72,17,145,"BirdieorBetterPercentage175200ya",2006
126,126,"Peter Lonard",77,11.71,26,222,"BirdieorBetterPercentage175200ya",2006
127,127,"Richard Johnson",94,11.7,33,282,"BirdieorBetterPercentage175200ya",2006
128,128,"Patrick Sheehan",104,11.69,29,248,"BirdieorBetterPercentage175200ya",2006
129,129,"Ben Curtis",86,11.58,30,259,"BirdieorBetterPercentage175200ya",2006
130,130,"Mathew Goggin",72,11.56,20,173,"BirdieorBetterPercentage175200ya",2006
131,131,"Lee Janzen",79,11.54,24,208,"BirdieorBetterPercentage175200ya",2006
131,131,"Ron Whittaker",81,11.54,27,234,"BirdieorBetterPercentage175200ya",2006
133,133,"JP Hayes",55,11.51,16,139,"BirdieorBetterPercentage175200ya",2006
134,134,"Ian Poulter",53,11.45,15,131,"BirdieorBetterPercentage175200ya",2006
135,135,"Arjun Atwal",97,11.42,29,254,"BirdieorBetterPercentage175200ya",2006
136,136,"Steve Lowery",99,11.39,27,237,"BirdieorBetterPercentage175200ya",2006
137,137,"Thomas Levet",53,11.38,19,167,"BirdieorBetterPercentage175200ya",2006
138,138,"Ryuji Imada",105,11.33,34,300,"BirdieorBetterPercentage175200ya",2006
139,139,"Roger Tambellini",64,11.32,18,159,"BirdieorBetterPercentage175200ya",2006
140,140,"Chris Riley",86,11.27,24,213,"BirdieorBetterPercentage175200ya",2006
141,141,"Duffy Waldorf",96,11.24,28,249,"BirdieorBetterPercentage175200ya",2006
142,142,"Bubba Dickerson",98,11.21,24,214,"BirdieorBetterPercentage175200ya",2006
143,143,"Stephen Leaney",84,11.11,30,270,"BirdieorBetterPercentage175200ya",2006
143,143,"Corey Pavin",74,11.11,24,216,"BirdieorBetterPercentage175200ya",2006
145,145,"Zach Johnson",98,11.02,27,245,"BirdieorBetterPercentage175200ya",2006
146,146,"David Howell",52,10.98,9,82,"BirdieorBetterPercentage175200ya",2006
147,147,"Chris Smith",67,10.94,14,128,"BirdieorBetterPercentage175200ya",2006
148,148,"Robert Damron",91,10.92,26,238,"BirdieorBetterPercentage175200ya",2006
148,148,"Dean Wilson",115,10.92,31,284,"BirdieorBetterPercentage175200ya",2006
150,150,"Tom Lehman",70,10.9,17,156,"BirdieorBetterPercentage175200ya",2006
151,151,"Troy Matteson",101,10.85,28,258,"BirdieorBetterPercentage175200ya",2006
152,152,"Daisuke Maruyama",83,10.8,23,213,"BirdieorBetterPercentage175200ya",2006
153,153,"James Driscoll",80,10.68,22,206,"BirdieorBetterPercentage175200ya",2006
154,154,"Justin Leonard",83,10.64,20,188,"BirdieorBetterPercentage175200ya",2006
155,155,"Aaron Baddeley",78,10.61,26,245,"BirdieorBetterPercentage175200ya",2006
156,156,"John Engler Jr",69,10.47,18,172,"BirdieorBetterPercentage175200ya",2006
156,156,"Mike Sposa",68,10.47,18,172,"BirdieorBetterPercentage175200ya",2006
158,158,"Padraig Harrington",54,10.43,12,115,"BirdieorBetterPercentage175200ya",2006
159,159,"David McKenzie",82,10.38,22,212,"BirdieorBetterPercentage175200ya",2006
160,160,"Skip Kendall",72,10.11,18,178,"BirdieorBetterPercentage175200ya",2006
161,161,"Steve Jones",83,10.09,23,228,"BirdieorBetterPercentage175200ya",2006
162,162,"Mark Brooks",90,10.08,25,248,"BirdieorBetterPercentage175200ya",2006
163,163,"Brad Faxon",78,10.07,27,268,"BirdieorBetterPercentage175200ya",2006
164,164,"Pat Perez",50,9.92,13,131,"BirdieorBetterPercentage175200ya",2006
165,165,"Fred Funk",106,9.86,29,294,"BirdieorBetterPercentage175200ya",2006
166,166,"Danny Ellis",68,9.82,16,163,"BirdieorBetterPercentage175200ya",2006
167,167,"Jason Bohn",104,9.8,24,245,"BirdieorBetterPercentage175200ya",2006
168,168,"Paul Goydos",72,9.77,21,215,"BirdieorBetterPercentage175200ya",2006
169,169,"Billy Mayfair",94,9.74,26,267,"BirdieorBetterPercentage175200ya",2006
170,170,"Alex Aragon",63,9.52,14,147,"BirdieorBetterPercentage175200ya",2006
170,170,"Bob Estes",85,9.52,24,252,"BirdieorBetterPercentage175200ya",2006
170,170,"Tag Ridings",103,9.52,22,231,"BirdieorBetterPercentage175200ya",2006
173,173,"Jason Schultz",77,9.5,17,179,"BirdieorBetterPercentage175200ya",2006
174,174,"Craig Barlow",77,9.4,14,149,"BirdieorBetterPercentage175200ya",2006
175,175,"Joe Durant",101,9.24,29,314,"BirdieorBetterPercentage175200ya",2006
176,176,"Dudley Hart",83,9.17,20,218,"BirdieorBetterPercentage175200ya",2006
177,177,"Kent Jones",103,9.09,25,275,"BirdieorBetterPercentage175200ya",2006
178,178,"John Huston",74,9.05,18,199,"BirdieorBetterPercentage175200ya",2006
179,179,"Bernhard Langer",77,8.9,17,191,"BirdieorBetterPercentage175200ya",2006
180,180,"Shane Bertsch",104,8.48,24,283,"BirdieorBetterPercentage175200ya",2006
181,181,"Omar Uresti",61,8.45,12,142,"BirdieorBetterPercentage175200ya",2006
182,182,"Todd Fischer",101,8.25,25,303,"BirdieorBetterPercentage175200ya",2006
183,183,"Freddie Jacobson",56,8.16,12,147,"BirdieorBetterPercentage175200ya",2006
184,184,"Paul Azinger",87,8.05,21,261,"BirdieorBetterPercentage175200ya",2006
185,185,"Greg Kraft",79,7.66,16,209,"BirdieorBetterPercentage175200ya",2006
186,186,"Doug Barron",74,7.58,16,211,"BirdieorBetterPercentage175200ya",2006
187,187,"Tim Petrovic",95,7.43,20,269,"BirdieorBetterPercentage175200ya",2006
188,188,"Jeff Brehaut",100,7.2,18,250,"BirdieorBetterPercentage175200ya",2006
189,189,"Michael Connell",51,6.84,8,117,"BirdieorBetterPercentage175200ya",2006
190,190,"Hidemichi Tanaka",74,6.81,13,191,"BirdieorBetterPercentage175200ya",2006
191,191,"Scott Gutschewski",53,6.36,7,110,"BirdieorBetterPercentage175200ya",2006
192,192,"Tjaart van der Walt",60,6.34,9,142,"BirdieorBetterPercentage175200ya",2006
193,193,"JL Lewis",57,6.06,10,165,"BirdieorBetterPercentage175200ya",2006
194,194,"Greg Chalmers",71,5.56,10,180,"BirdieorBetterPercentage175200ya",2006
195,195,"Ryan Hietala",61,5.41,6,111,"BirdieorBetterPercentage175200ya",2006
196,196,"Mark OMeara",52,4.93,7,142,"BirdieorBetterPercentage175200ya",2006
